"","spp","lat","lon","species_original"
"311","Elaenia cristata",-15.738325,-47.928772,"Elaenia cristata Pelzeln, 1868"
"312","Elaenia cristata",-19.97469,-52.782856,"Elaenia cristata Pelzeln, 1868"
"313","Elaenia cristata",4.165954,-59.05888,"Elaenia cristata Pelzeln, 1868"
"314","Elaenia cristata",-0.624994,-47.54043,"Elaenia cristata Pelzeln, 1868"
"315","Elaenia cristata",-16.852457,-43.034542,"Elaenia cristata Pelzeln, 1868"
"316","Elaenia cristata",-7.408765,-39.83868,"Elaenia cristata Pelzeln, 1868"
"317","Elaenia cristata",-13.680868,-41.312042,"Elaenia cristata Pelzeln, 1868"
"318","Elaenia cristata",-16.29849,-47.82211,"Elaenia cristata Pelzeln, 1868"
"319","Elaenia cristata",3.812917,-67.865974,"Elaenia cristata Pelzeln, 1868"
"320","Elaenia cristata",-12.474724,-41.454853,"Elaenia cristata Pelzeln, 1868"
"321","Elaenia cristata",10.43362,-66.73782,"Elaenia cristata Pelzeln, 1868"
"322","Elaenia cristata",-12.768854,-41.528217,"Elaenia cristata Pelzeln, 1868"
"323","Elaenia cristata",-12.768854,-41.528217,"Elaenia cristata Pelzeln, 1868"
"324","Elaenia cristata",-15.823214,-47.808643,"Elaenia cristata Pelzeln, 1868"
"325","Elaenia cristata",-14.190137,-47.564415,"Elaenia cristata Pelzeln, 1868"
"326","Elaenia cristata",-16.29849,-47.82211,"Elaenia cristata Pelzeln, 1868"
"327","Elaenia cristata",5.393086,-52.987988,"Elaenia cristata Pelzeln, 1868"
"328","Elaenia cristata",-19.82188,-43.677223,"Elaenia cristata Pelzeln, 1868"
"329","Elaenia cristata",-19.22779,-45.01616,"Elaenia cristata Pelzeln, 1868"
"330","Elaenia cristata",3.812102,-67.84297,"Elaenia cristata Pelzeln, 1868"
"331","Elaenia cristata",4.149543,-59.060783,"Elaenia cristata Pelzeln, 1868"
"332","Elaenia cristata",-12.474724,-41.454853,"Elaenia cristata Pelzeln, 1868"
"333","Elaenia cristata",-19.117037,-43.672947,"Elaenia cristata Pelzeln, 1868"
"334","Elaenia cristata",-8.099352,-48.2398,"Elaenia cristata Pelzeln, 1868"
"335","Elaenia cristata",-15.831388,-47.805412,"Elaenia cristata Pelzeln, 1868"
"336","Elaenia cristata",3.812917,-67.865974,"Elaenia cristata Pelzeln, 1868"
"337","Elaenia cristata",-16.74041,-47.686646,"Elaenia cristata Pelzeln, 1868"
"338","Elaenia cristata",3.812102,-67.84297,"Elaenia cristata Pelzeln, 1868"
"339","Elaenia cristata",-15.876066,-47.83233,"Elaenia cristata Pelzeln, 1868"
"340","Elaenia cristata",10.43362,-66.73782,"Elaenia cristata Pelzeln, 1868"
"341","Elaenia cristata",-19.307,-43.60114,"Elaenia cristata Pelzeln, 1868"
"342","Elaenia cristata",4.165954,-59.05888,"Elaenia cristata Pelzeln, 1868"
"343","Elaenia cristata",5.423671,-55.071186,"Elaenia cristata Pelzeln, 1868"
"344","Elaenia cristata",-12.474724,-41.454853,"Elaenia cristata Pelzeln, 1868"
"345","Elaenia cristata",-4.63447,-37.50401,"Elaenia cristata Pelzeln, 1868"
"346","Elaenia cristata",5.416999,-55.18293,"Elaenia cristata Pelzeln, 1868"
"347","Elaenia cristata",-12.458777,-41.46542,"Elaenia cristata Pelzeln, 1868"
"348","Elaenia cristata",-16.29849,-47.82211,"Elaenia cristata Pelzeln, 1868"
"349","Elaenia cristata",-16.29849,-47.82211,"Elaenia cristata Pelzeln, 1868"
"350","Elaenia cristata",3.812917,-67.865974,"Elaenia cristata Pelzeln, 1868"
"351","Elaenia cristata",-19.30644,-43.6024,"Elaenia cristata Pelzeln, 1868"
"352","Elaenia cristata",5.041285,-52.632675,"Elaenia cristata Pelzeln, 1868"
"353","Elaenia cristata",-12.661056,-41.562523,"Elaenia cristata Pelzeln, 1868"
"354","Elaenia cristata",-13.048635,-41.472984,"Elaenia cristata Pelzeln, 1868"
"355","Elaenia cristata",-19.22779,-45.01616,"Elaenia cristata Pelzeln, 1868"
"356","Elaenia cristata",3.859112,-67.8814,"Elaenia cristata Pelzeln, 1868"
"357","Elaenia cristata",-11.058532,-65.749275,"Elaenia cristata Pelzeln, 1868"
"358","Elaenia cristata",-19.96192,-43.91902,"Elaenia cristata Pelzeln, 1868"
"359","Elaenia cristata",3.812102,-67.84297,"Elaenia cristata Pelzeln, 1868"
"360","Elaenia cristata",-20.023556,-43.89111,"Elaenia cristata Pelzeln, 1868"
"361","Elaenia cristata",-16.29849,-47.82211,"Elaenia cristata Pelzeln, 1868"
"362","Elaenia cristata",-12.994958,-41.385468,"Elaenia cristata Pelzeln, 1868"
"363","Elaenia cristata",3.812102,-67.84297,"Elaenia cristata Pelzeln, 1868"
"364","Elaenia cristata",-20.250603,-46.495514,"Elaenia cristata Pelzeln, 1868"
"365","Elaenia cristata",4.149543,-59.060783,"Elaenia cristata Pelzeln, 1868"
"366","Elaenia cristata",4.165954,-59.05888,"Elaenia cristata Pelzeln, 1868"
"367","Elaenia cristata",-12.474724,-41.454853,"Elaenia cristata Pelzeln, 1868"
"368","Elaenia cristata",-14.436809,-42.565742,"Elaenia cristata Pelzeln, 1868"
"369","Elaenia cristata",-12.458777,-41.46542,"Elaenia cristata Pelzeln, 1868"
"370","Elaenia cristata",5.437169,-55.207657,"Elaenia cristata Pelzeln, 1868"
"371","Elaenia cristata",-12.661056,-41.562523,"Elaenia cristata Pelzeln, 1868"
"372","Elaenia cristata",-16.29849,-47.82211,"Elaenia cristata Pelzeln, 1868"
"373","Elaenia cristata",-21.975903,-47.875923,"Elaenia cristata Pelzeln, 1868"
"374","Elaenia cristata",-12.664043,-64.56082,"Elaenia cristata Pelzeln, 1868"
"375","Elaenia cristata",-13.094019,-38.790565,"Elaenia cristata Pelzeln, 1868"
"376","Elaenia cristata",-11.058532,-65.749275,"Elaenia cristata Pelzeln, 1868"
"377","Elaenia cristata",-16.90365,-42.981968,"Elaenia cristata Pelzeln, 1868"
"378","Elaenia cristata",-7.408765,-39.83868,"Elaenia cristata Pelzeln, 1868"
"379","Elaenia cristata",-0.624994,-47.54043,"Elaenia cristata Pelzeln, 1868"
"380","Elaenia cristata",-10.199948,-48.16657,"Elaenia cristata Pelzeln, 1868"
"381","Elaenia cristata",5.423671,-55.071186,"Elaenia cristata Pelzeln, 1868"
"382","Elaenia cristata",3.946731,-59.26527,"Elaenia cristata Pelzeln, 1868"
"383","Elaenia cristata",-12.991344,-41.344315,"Elaenia cristata Pelzeln, 1868"
"384","Elaenia cristata",5.423671,-55.071186,"Elaenia cristata Pelzeln, 1868"
"385","Elaenia cristata",5.108128,-60.829926,"Elaenia cristata Pelzeln, 1868"
"386","Elaenia cristata",-16.29849,-47.82211,"Elaenia cristata Pelzeln, 1868"
"387","Elaenia cristata",-12.477224,-41.448196,"Elaenia cristata Pelzeln, 1868"
"388","Elaenia cristata",-13.048635,-41.472984,"Elaenia cristata Pelzeln, 1868"
"389","Elaenia cristata",-15.831388,-47.805412,"Elaenia cristata Pelzeln, 1868"
"390","Elaenia cristata",2.991754,-59.522724,"Elaenia cristata Pelzeln, 1868"
"391","Elaenia cristata",-19.313726,-43.60147,"Elaenia cristata Pelzeln, 1868"
"392","Elaenia cristata",-19.117037,-43.672947,"Elaenia cristata Pelzeln, 1868"
"393","Elaenia cristata",-12.458777,-41.46542,"Elaenia cristata Pelzeln, 1868"
"394","Elaenia cristata",-9.932417,-40.614746,"Elaenia cristata Pelzeln, 1868"
"395","Elaenia cristata",-12.64277,-41.566788,"Elaenia cristata Pelzeln, 1868"
"396","Elaenia cristata",5.437156,-55.207684,"Elaenia cristata Pelzeln, 1868"
"397","Elaenia cristata",-14.182119,-47.7726,"Elaenia cristata Pelzeln, 1868"
"398","Elaenia cristata",-12.663203,-41.56055,"Elaenia cristata Pelzeln, 1868"
"399","Elaenia cristata",-19.227968,-44.91312,"Elaenia cristata Pelzeln, 1868"
"400","Elaenia cristata",-14.4225,-42.549538,"Elaenia cristata Pelzeln, 1868"
"401","Elaenia cristata",-16.29849,-47.82211,"Elaenia cristata Pelzeln, 1868"
"402","Elaenia cristata",3.812102,-67.84297,"Elaenia cristata Pelzeln, 1868"
"403","Elaenia cristata",-15.831388,-47.805412,"Elaenia cristata Pelzeln, 1868"
"404","Elaenia cristata",-14.81906,-45.97688,"Elaenia cristata Pelzeln, 1868"
"405","Elaenia cristata",5.437156,-55.207684,"Elaenia cristata Pelzeln, 1868"
"406","Elaenia cristata",-13.680868,-41.312042,"Elaenia cristata Pelzeln, 1868"
"407","Elaenia cristata",3.812917,-67.865974,"Elaenia cristata Pelzeln, 1868"
"408","Elaenia cristata",3.812102,-67.84297,"Elaenia cristata Pelzeln, 1868"
"409","Elaenia cristata",-20.253923,-46.55117,"Elaenia cristata Pelzeln, 1868"
"410","Elaenia cristata",-12.458777,-41.46542,"Elaenia cristata Pelzeln, 1868"
"411","Elaenia cristata",5.237479,-52.780914,"Elaenia cristata Pelzeln, 1868"
"412","Elaenia cristata",-12.648389,-41.565117,"Elaenia cristata Pelzeln, 1868"
"413","Elaenia cristata",-19.22779,-45.01616,"Elaenia cristata Pelzeln, 1868"
"414","Elaenia cristata",-13.681415,-41.31239,"Elaenia cristata Pelzeln, 1868"
"415","Elaenia cristata",-12.645099,-41.567905,"Elaenia cristata Pelzeln, 1868"
"416","Elaenia cristata",-20.099354,-43.865612,"Elaenia cristata Pelzeln, 1868"
"417","Elaenia cristata",-12.477224,-41.448196,"Elaenia cristata Pelzeln, 1868"
"418","Elaenia cristata",-18.405779,-39.702507,"Elaenia cristata Pelzeln, 1868"
"419","Elaenia cristata",3.879618,-67.88399,"Elaenia cristata Pelzeln, 1868"
"420","Elaenia cristata",-16.29849,-47.82211,"Elaenia cristata Pelzeln, 1868"
"421","Elaenia cristata",-19.227968,-44.91312,"Elaenia cristata Pelzeln, 1868"
"422","Elaenia cristata",-15.782544,-48.062546,"Elaenia cristata Pelzeln, 1868"
"423","Elaenia cristata",5.437156,-55.207684,"Elaenia cristata Pelzeln, 1868"
"424","Elaenia cristata",-14.42393,-42.561718,"Elaenia cristata Pelzeln, 1868"
"425","Elaenia cristata",-16.29849,-47.82211,"Elaenia cristata Pelzeln, 1868"
"426","Elaenia cristata",-16.29849,-47.82211,"Elaenia cristata Pelzeln, 1868"
"427","Elaenia cristata",-11.058532,-65.749275,"Elaenia cristata Pelzeln, 1868"
"428","Elaenia cristata",4.165954,-59.05888,"Elaenia cristata Pelzeln, 1868"
"429","Elaenia cristata",-16.29849,-47.82211,"Elaenia cristata Pelzeln, 1868"
"430","Elaenia cristata",3.946731,-59.26527,"Elaenia cristata Pelzeln, 1868"
"431","Elaenia cristata",-9.932417,-40.614746,"Elaenia cristata Pelzeln, 1868"
"432","Elaenia cristata",-20.037529,-43.773117,"Elaenia cristata Pelzeln, 1868"
"433","Elaenia cristata",-11.058532,-65.749275,"Elaenia cristata Pelzeln, 1868"
"434","Elaenia cristata",5.437125,-55.20764,"Elaenia cristata Pelzeln, 1868"
"435","Elaenia cristata",4.149543,-59.060783,"Elaenia cristata Pelzeln, 1868"
"436","Elaenia cristata",-12.664043,-64.56082,"Elaenia cristata Pelzeln, 1868"
"437","Elaenia cristata",-11.058532,-65.749275,"Elaenia cristata Pelzeln, 1868"
"438","Elaenia cristata",-12.474724,-41.454853,"Elaenia cristata Pelzeln, 1868"
"439","Elaenia cristata",-15.975801,-47.6688,"Elaenia cristata Pelzeln, 1868"
"440","Elaenia cristata",-4.634657,-37.503822,"Elaenia cristata Pelzeln, 1868"
"441","Elaenia cristata",-19.20289,-44.953568,"Elaenia cristata Pelzeln, 1868"
"442","Elaenia cristata",5.437156,-55.207684,"Elaenia cristata Pelzeln, 1868"
"443","Elaenia cristata",-19.96192,-43.91902,"Elaenia cristata Pelzeln, 1868"
"444","Elaenia cristata",-0.624994,-47.54043,"Elaenia cristata Pelzeln, 1868"
"445","Elaenia cristata",-12.661056,-41.562523,"Elaenia cristata Pelzeln, 1868"
"446","Elaenia cristata",-15.299483,-55.840508,"Elaenia cristata Pelzeln, 1868"
"447","Elaenia cristata",-16.74041,-47.686646,"Elaenia cristata Pelzeln, 1868"
"448","Elaenia cristata",-19.22779,-45.01616,"Elaenia cristata Pelzeln, 1868"
"449","Elaenia cristata",-16.29849,-47.82211,"Elaenia cristata Pelzeln, 1868"
"450","Elaenia cristata",5.449738,-55.196384,"Elaenia cristata Pelzeln, 1868"
"451","Elaenia cristata",-12.768854,-41.528217,"Elaenia cristata Pelzeln, 1868"
"452","Elaenia cristata",-21.098555,-44.190018,"Elaenia cristata Pelzeln, 1868"
"453","Elaenia cristata",5.108128,-60.829926,"Elaenia cristata Pelzeln, 1868"
"454","Elaenia cristata",5.61736,-61.36389,"Elaenia cristata Pelzeln, 1868"
"455","Elaenia cristata",-7.408765,-39.83868,"Elaenia cristata Pelzeln, 1868"
"456","Elaenia cristata",-4.63447,-37.50401,"Elaenia cristata Pelzeln, 1868"
"457","Elaenia cristata",-12.477224,-41.448196,"Elaenia cristata Pelzeln, 1868"
"458","Elaenia cristata",-19.117037,-43.672947,"Elaenia cristata Pelzeln, 1868"
"459","Elaenia cristata",-0.624994,-47.54043,"Elaenia cristata Pelzeln, 1868"
"460","Elaenia cristata",-13.048635,-41.472984,"Elaenia cristata Pelzeln, 1868"
"461","Elaenia cristata",-19.20289,-44.953568,"Elaenia cristata Pelzeln, 1868"
"462","Elaenia cristata",-16.29849,-47.82211,"Elaenia cristata Pelzeln, 1868"
"463","Elaenia cristata",-20.076385,-43.40908,"Elaenia cristata Pelzeln, 1868"
"464","Elaenia cristata",-19.366358,-44.866764,"Elaenia cristata Pelzeln, 1868"
"465","Elaenia cristata",-3.615887,-38.806126,"Elaenia cristata Pelzeln, 1868"
"466","Elaenia cristata",-19.348974,-43.638145,"Elaenia cristata Pelzeln, 1868"
"467","Elaenia cristata",5.416999,-55.18293,"Elaenia cristata Pelzeln, 1868"
"468","Elaenia cristata",-19.82188,-43.677223,"Elaenia cristata Pelzeln, 1868"
"469","Elaenia cristata",-13.094019,-38.790565,"Elaenia cristata Pelzeln, 1868"
"470","Elaenia cristata",3.946731,-59.26527,"Elaenia cristata Pelzeln, 1868"
"471","Elaenia cristata",-21.975903,-47.875923,"Elaenia cristata Pelzeln, 1868"
"472","Elaenia cristata",-12.64277,-41.566788,"Elaenia cristata Pelzeln, 1868"
"473","Elaenia cristata",5.61736,-61.36389,"Elaenia cristata Pelzeln, 1868"
"474","Elaenia cristata",5.437156,-55.207684,"Elaenia cristata Pelzeln, 1868"
"475","Elaenia cristata",1.271005,-70.20196,"Elaenia cristata Pelzeln, 1868"
"476","Elaenia cristata",3.856654,-67.89745,"Elaenia cristata Pelzeln, 1868"
"477","Elaenia cristata",-16.29849,-47.82211,"Elaenia cristata Pelzeln, 1868"
"478","Elaenia cristata",-16.852457,-43.034542,"Elaenia cristata Pelzeln, 1868"
"479","Elaenia cristata",-10.178908,-48.22848,"Elaenia cristata Pelzeln, 1868"
"480","Elaenia cristata",-16.29849,-47.82211,"Elaenia cristata Pelzeln, 1868"
"481","Elaenia cristata",4.165954,-59.05888,"Elaenia cristata Pelzeln, 1868"
"482","Elaenia cristata",-16.29849,-47.82211,"Elaenia cristata Pelzeln, 1868"
"483","Elaenia cristata",-13.680868,-41.312042,"Elaenia cristata Pelzeln, 1868"
"484","Elaenia cristata",-12.601539,-41.487545,"Elaenia cristata Pelzeln, 1868"
"485","Elaenia cristata",-19.307,-43.60114,"Elaenia cristata Pelzeln, 1868"
"486","Elaenia cristata",5.147677,-60.78133,"Elaenia cristata Pelzeln, 1868"
"487","Elaenia cristata",3.812917,-67.865974,"Elaenia cristata Pelzeln, 1868"
"488","Elaenia cristata",-12.664043,-64.56082,"Elaenia cristata Pelzeln, 1868"
"489","Elaenia cristata",-16.29849,-47.82211,"Elaenia cristata Pelzeln, 1868"
"490","Elaenia cristata",5.437156,-55.207684,"Elaenia cristata Pelzeln, 1868"
"491","Elaenia cristata",3.812102,-67.84297,"Elaenia cristata Pelzeln, 1868"
"492","Elaenia cristata",-16.29849,-47.82211,"Elaenia cristata Pelzeln, 1868"
"493","Elaenia cristata",-19.348974,-43.638145,"Elaenia cristata Pelzeln, 1868"
"494","Elaenia cristata",-19.313663,-43.601738,"Elaenia cristata Pelzeln, 1868"
"495","Elaenia cristata",-19.020845,-46.78305,"Elaenia cristata Pelzeln, 1868"
"496","Elaenia cristata",-19.925108,-46.823288,"Elaenia cristata Pelzeln, 1868"
"497","Elaenia cristata",-20.031727,-44.011547,"Elaenia cristata Pelzeln, 1868"
"498","Elaenia cristata",-21.134476,-44.200012,"Elaenia cristata Pelzeln, 1868"
"499","Elaenia cristata",3.812102,-67.84297,"Elaenia cristata Pelzeln, 1868"
"500","Elaenia cristata",3.812102,-67.84297,"Elaenia cristata Pelzeln, 1868"
"501","Elaenia cristata",-12.602793,-41.574024,"Elaenia cristata Pelzeln, 1868"
"502","Elaenia cristata",4.165954,-59.05888,"Elaenia cristata Pelzeln, 1868"
"503","Elaenia cristata",-9.932417,-40.614746,"Elaenia cristata Pelzeln, 1868"
"504","Elaenia cristata",-13.813784,-56.691452,"Elaenia cristata Pelzeln, 1868"
"505","Elaenia cristata",4.149543,-59.060783,"Elaenia cristata Pelzeln, 1868"
"506","Elaenia cristata",-16.910866,-42.997147,"Elaenia cristata Pelzeln, 1868"
"507","Elaenia cristata",5.416999,-55.18293,"Elaenia cristata Pelzeln, 1868"
"508","Elaenia cristata",-19.08031,-46.873203,"Elaenia cristata Pelzeln, 1868"
"509","Elaenia cristata",-20.077848,-43.813637,"Elaenia cristata Pelzeln, 1868"
"510","Elaenia cristata",-15.853093,-47.754635,"Elaenia cristata Pelzeln, 1868"
"511","Elaenia cristata",4.129523,-59.06857,"Elaenia cristata Pelzeln, 1868"
"512","Elaenia cristata",3.933704,-59.27284,"Elaenia cristata Pelzeln, 1868"
"513","Elaenia cristata",4.129523,-59.06857,"Elaenia cristata Pelzeln, 1868"
"514","Elaenia cristata",-20.546812,-46.40835,"Elaenia cristata Pelzeln, 1868"
"515","Elaenia cristata",-20.0253,-43.896603,"Elaenia cristata Pelzeln, 1868"
"516","Elaenia cristata",5.452215,-55.169823,"Elaenia cristata Pelzeln, 1868"
"517","Elaenia cristata",5.82581,-55.149654,"Elaenia cristata Pelzeln, 1868"
"518","Elaenia cristata",4.165954,-59.05888,"Elaenia cristata Pelzeln, 1868"
"519","Elaenia cristata",-20.093578,-43.717255,"Elaenia cristata Pelzeln, 1868"
"520","Elaenia cristata",-15.853093,-47.754635,"Elaenia cristata Pelzeln, 1868"
"521","Elaenia cristata",5.462405,-55.230095,"Elaenia cristata Pelzeln, 1868"
"522","Elaenia cristata",4.165954,-59.05888,"Elaenia cristata Pelzeln, 1868"
"523","Elaenia cristata",-15.853093,-47.754635,"Elaenia cristata Pelzeln, 1868"
"524","Elaenia cristata",3.812102,-67.84297,"Elaenia cristata Pelzeln, 1868"
"525","Elaenia cristata",-17.731302,-53.27948,"Elaenia cristata Pelzeln, 1868"
"526","Elaenia cristata",4.129523,-59.06857,"Elaenia cristata Pelzeln, 1868"
"527","Elaenia cristata",-12.386448,-46.431526,"Elaenia cristata Pelzeln, 1868"
"528","Elaenia cristata",3.812917,-67.865974,"Elaenia cristata Pelzeln, 1868"
"529","Elaenia cristata",4.129523,-59.06857,"Elaenia cristata Pelzeln, 1868"
"530","Elaenia cristata",3.825324,-67.89077,"Elaenia cristata Pelzeln, 1868"
"531","Elaenia cristata",-12.474724,-41.454853,"Elaenia cristata Pelzeln, 1868"
"532","Elaenia cristata",-12.474724,-41.454853,"Elaenia cristata Pelzeln, 1868"
"533","Elaenia cristata",-15.400293,-55.725418,"Elaenia cristata Pelzeln, 1868"
"534","Elaenia cristata",-3.423101,-39.067448,"Elaenia cristata Pelzeln, 1868"
"535","Elaenia cristata",-14.190137,-47.564415,"Elaenia cristata Pelzeln, 1868"
"536","Elaenia cristata",4.165954,-59.05888,"Elaenia cristata Pelzeln, 1868"
"537","Elaenia cristata",3.812917,-67.865974,"Elaenia cristata Pelzeln, 1868"
"538","Elaenia cristata",-12.45732,-41.473015,"Elaenia cristata Pelzeln, 1868"
"539","Elaenia cristata",4.149543,-59.060783,"Elaenia cristata Pelzeln, 1868"
"540","Elaenia cristata",3.812102,-67.84297,"Elaenia cristata Pelzeln, 1868"
"541","Elaenia cristata",3.822525,-67.88747,"Elaenia cristata Pelzeln, 1868"
"542","Elaenia cristata",4.149543,-59.060783,"Elaenia cristata Pelzeln, 1868"
"543","Elaenia cristata",-15.400293,-55.725418,"Elaenia cristata Pelzeln, 1868"
"544","Elaenia cristata",4.165954,-59.05888,"Elaenia cristata Pelzeln, 1868"
"545","Elaenia cristata",4.784088,-52.414715,"Elaenia cristata Pelzeln, 1868"
"546","Elaenia cristata",4.149543,-59.060783,"Elaenia cristata Pelzeln, 1868"
"547","Elaenia cristata",-12.45732,-41.473015,"Elaenia cristata Pelzeln, 1868"
"548","Elaenia cristata",-10.20946,-48.26489,"Elaenia cristata Pelzeln, 1868"
"549","Elaenia cristata",4.165954,-59.05888,"Elaenia cristata Pelzeln, 1868"
"550","Elaenia cristata",-16.857943,-43.02609,"Elaenia cristata Pelzeln, 1868"
"551","Elaenia cristata",-15.875632,-47.873142,"Elaenia cristata Pelzeln, 1868"
"552","Elaenia cristata",4.129523,-59.06857,"Elaenia cristata Pelzeln, 1868"
"553","Elaenia cristata",-20.031727,-44.011547,"Elaenia cristata Pelzeln, 1868"
"554","Elaenia cristata",-12.474724,-41.454853,"Elaenia cristata Pelzeln, 1868"
"555","Elaenia cristata",-14.190137,-47.564415,"Elaenia cristata Pelzeln, 1868"
"556","Elaenia cristata",4.165954,-59.05888,"Elaenia cristata Pelzeln, 1868"
"557","Elaenia cristata",4.165954,-59.05888,"Elaenia cristata Pelzeln, 1868"
"558","Elaenia cristata",3.83028,-67.91457,"Elaenia cristata Pelzeln, 1868"
"559","Elaenia cristata",-12.648389,-41.565117,"Elaenia cristata Pelzeln, 1868"
"560","Elaenia cristata",3.83028,-67.91457,"Elaenia cristata Pelzeln, 1868"
"561","Elaenia cristata",-16.74041,-47.686646,"Elaenia cristata Pelzeln, 1868"
"562","Elaenia cristata",-12.474724,-41.454853,"Elaenia cristata Pelzeln, 1868"
"563","Elaenia cristata",4.165954,-59.05888,"Elaenia cristata Pelzeln, 1868"
"564","Elaenia cristata",5.416999,-55.18293,"Elaenia cristata Pelzeln, 1868"
"565","Elaenia cristata",4.149543,-59.060783,"Elaenia cristata Pelzeln, 1868"
"566","Elaenia cristata",-15.788076,-47.830418,"Elaenia cristata Pelzeln, 1868"
